"";"uf";"codUf";"codIbge";"nomeMun"
"1902";"MG";"31";"3145455";"OLHOS-D'AGUA"
"1903";"MG";"31";"3145455";"OLHOS-DAGUA"
"1904";"MG";"31";"3145505";"OLIMPIO NORONHA"
"1905";"MG";"31";"3145604";"OLIVEIRA"
"1906";"MG";"31";"3145703";"OLIVEIRA FORTES"
"1907";"MG";"31";"3145802";"ONCA DE PITANGUI"
"1908";"MG";"31";"3145851";"ORATORIOS"
"1909";"MG";"31";"3145877";"ORIZANIA"
"1910";"MG";"31";"3145901";"OURO BRANCO"
"1911";"MG";"31";"3146008";"OURO FINO"
"1912";"MG";"31";"3146107";"OURO PRETO"
"1913";"MG";"31";"3146206";"OURO VERDE DE MINAS"
"1914";"MG";"31";"3146255";"PADRE CARVALHO"
"1915";"MG";"31";"3146305";"PADRE PARAISO"
"1916";"MG";"31";"3146552";"PAI PEDRO"
"1917";"MG";"31";"3146404";"PAINEIRAS"
"1918";"MG";"31";"3146503";"PAINS"
"1919";"MG";"31";"3146602";"PAIVA"
"1920";"MG";"31";"3146701";"PALMA"
"1921";"MG";"31";"3146750";"PALMOPOLIS"
"1922";"MG";"31";"3146909";"PAPAGAIOS"
"1923";"MG";"31";"3147105";"PARA DE MINAS"
"1924";"MG";"31";"3147006";"PARACATU"
"1925";"MG";"31";"3147204";"PARAGUACU"
"1926";"MG";"31";"3147303";"PARAISOPOLIS"
"1927";"MG";"31";"3147402";"PARAOPEBA"
"1928";"MG";"31";"3147600";"PASSA QUATRO"
"1929";"MG";"31";"3147709";"PASSA TEMPO"
"1930";"MG";"31";"3147808";"PASSA VINTE"
"1931";"MG";"31";"3147808";"PASSA-VINTE"
"1932";"MG";"31";"3147501";"PASSABEM"
"1933";"MG";"31";"3147907";"PASSOS"
"1934";"MG";"31";"3147956";"PATIS"
"1935";"MG";"31";"3148004";"PATOS DE MINAS"
"1936";"MG";"31";"3148103";"PATROCINIO"
"1937";"MG";"31";"3148202";"PATROCINIO DO MURIAE"
"1938";"MG";"31";"3148301";"PAULA CANDIDO"
"1939";"MG";"31";"3148400";"PAULISTAS"
"1940";"MG";"31";"3148509";"PAVAO"
"1941";"MG";"31";"3148608";"PECANHA"
"1942";"MG";"31";"3148707";"PEDRA AZUL"
"1943";"MG";"31";"3148756";"PEDRA BONITA"
"1944";"MG";"31";"3148806";"PEDRA DO ANTA"
"1945";"MG";"31";"3148905";"PEDRA DO INDAIA"
"1946";"MG";"31";"3149002";"PEDRA DOURADA"
"1947";"MG";"31";"3149101";"PEDRALVA"
"1948";"MG";"31";"3149150";"PEDRAS DE MARIA DA CRUZ"
"1949";"MG";"31";"3149200";"PEDRINOPOLIS"
"1950";"MG";"31";"3149309";"PEDRO LEOPOLDO"
"1951";"MG";"31";"3149408";"PEDRO TEIXEIRA"
"1952";"MG";"31";"3149507";"PEQUERI"
"1953";"MG";"31";"3149606";"PEQUI"
"1954";"MG";"31";"3149705";"PERDIGAO"
"1955";"MG";"31";"3149804";"PERDIZES"
"1956";"MG";"31";"3149903";"PERDOES"
"1957";"MG";"31";"3149952";"PERIQUITO"
"1958";"MG";"31";"3150000";"PESCADOR"
"1959";"MG";"31";"3150109";"PIAU"
"1960";"MG";"31";"3150158";"PIEDADE DE CARATINGA"
"1961";"MG";"31";"3150208";"PIEDADE DE PONTE NOVA"
"1962";"MG";"31";"3150307";"PIEDADE DO RIO GRANDE"
"1963";"MG";"31";"3150406";"PIEDADE DOS GERAIS"
"1964";"MG";"31";"3150505";"PIMENTA"
"1965";"MG";"31";"3150539";"PINGO DAGUA"
"1966";"MG";"31";"3150539";"PINGO-D AGUA"
"1967";"MG";"31";"3150539";"PINGO-D'AGUA"
"1968";"MG";"31";"3150539";"PINGO-DAGUA"
"1969";"MG";"31";"3150570";"PINTOPOLIS"
"1970";"MG";"31";"3150604";"PIRACEMA"
"1971";"MG";"31";"3150703";"PIRAJUBA"
"1972";"MG";"31";"3150802";"PIRANGA"
"1973";"MG";"31";"3150901";"PIRANGUCU"
"1974";"MG";"31";"3151008";"PIRANGUINHO"
"1975";"MG";"31";"3151107";"PIRAPETINGA"
"1976";"MG";"31";"3151206";"PIRAPORA"
"1977";"MG";"31";"3151305";"PIRAUBA"
"1978";"MG";"31";"3151404";"PITANGUI"
"1979";"MG";"31";"3151503";"PIUMHI"
"1980";"MG";"31";"3151602";"PLANURA"
"1981";"MG";"31";"3151701";"POCO FUNDO"
"1982";"MG";"31";"3151800";"POCOS DE CALDAS"
"1983";"MG";"31";"3151909";"POCRANE"
"1984";"MG";"31";"3152006";"POMPEU"
"1985";"MG";"31";"3152131";"PONTE CHIQUE"
"1986";"MG";"31";"3152105";"PONTE NOVA"
"1987";"MG";"31";"3152131";"PONTO CHIQUE"
"1988";"MG";"31";"3152170";"PONTO DOS VOLANTES"
"1989";"MG";"31";"3152204";"PORTEIRINHA"
"1990";"MG";"31";"3152303";"PORTO FIRME"
"1991";"MG";"31";"3152402";"POTE"
"1992";"MG";"31";"3152501";"POUSO ALEGRE"
"1993";"MG";"31";"3152600";"POUSO ALTO"
"1994";"MG";"31";"3152709";"PRADOS"
"1995";"MG";"31";"3152808";"PRATA"
"1996";"MG";"31";"3152907";"PRATAPOLIS"
"1997";"MG";"31";"3153004";"PRATINHA"
"1998";"MG";"31";"3153103";"PRESIDENTE BERNARDES"
"1999";"MG";"31";"3153202";"PRESIDENTE JUSCELINO"
"2000";"MG";"31";"3153301";"PRESIDENTE KUBITSCHEK"
"2001";"MG";"31";"3153400";"PRESIDENTE OLEGARIO"
"2002";"MG";"31";"3153608";"PRUDENTE DE MORAIS"
"2003";"MG";"31";"3153707";"QUARTEL GERAL"
"2004";"MG";"31";"3153806";"QUELUZITO"
"2005";"MG";"31";"3153905";"RAPOSOS"
"2006";"MG";"31";"3154002";"RAUL SOARES"
"2007";"MG";"31";"3154101";"RECREIO"
"2008";"MG";"31";"3154150";"REDUTO"
"2009";"MG";"31";"3154200";"RESENDE COSTA"
"2010";"MG";"31";"3154309";"RESPLENDOR"
"2011";"MG";"31";"3154408";"RESSAQUINHA"
"2012";"MG";"31";"3154457";"RIACHINHO"
"2013";"MG";"31";"3154507";"RIACHO DOS MACHADOS"
"2014";"MG";"31";"3154606";"RIBEIRAO DAS NEVES"
"2015";"MG";"31";"3154705";"RIBEIRAO VERMELHO"
"2016";"MG";"31";"3154804";"RIO ACIMA"
"2017";"MG";"31";"3154903";"RIO CASCA"
"2018";"MG";"31";"3155108";"RIO DO PRADO"
"2019";"MG";"31";"3155009";"RIO DOCE"
"2020";"MG";"31";"3155207";"RIO ESPERA"
"2021";"MG";"31";"3155306";"RIO MANSO"
"2022";"MG";"31";"3155405";"RIO NOVO"
"2023";"MG";"31";"3155504";"RIO PARANAIBA"
"2024";"MG";"31";"3155603";"RIO PARDO DE MINAS"
"2025";"MG";"31";"3155702";"RIO PIRACICABA"
"2026";"MG";"31";"3155801";"RIO POMBA"
"2027";"MG";"31";"3155900";"RIO PRETO"
"2028";"MG";"31";"3156007";"RIO VERMELHO"
"2029";"MG";"31";"3156106";"RITAPOLIS"
"2030";"MG";"31";"3156205";"ROCHEDO DE MINAS"
"2031";"MG";"31";"3156304";"RODEIRO"
"2032";"MG";"31";"3156403";"ROMARIA"
"2033";"MG";"31";"3156452";"ROSARIO DA LIMEIRA"
"2034";"MG";"31";"3156502";"RUBELITA"
"2035";"MG";"31";"3156601";"RUBIM"
"2036";"MG";"31";"3156700";"SABARA"
"2037";"MG";"31";"3156809";"SABINOPOLIS"
"2038";"MG";"31";"3156908";"SACRAMENTO"
"2039";"MG";"31";"3157005";"SALINAS"
"2040";"MG";"31";"3157104";"SALTO DA DIVISA"
"2041";"MG";"31";"3157203";"SANTA BARBARA"
"2042";"MG";"31";"3157252";"SANTA BARBARA DO LESTE"
"2043";"MG";"31";"3157278";"SANTA BARBARA DO MONTE VERDE"
"2044";"MG";"31";"3157302";"SANTA BARBARA DO TUGURIO"
"2045";"MG";"31";"3157336";"SANTA CRUZ DE MINAS"
"2046";"MG";"31";"3157377";"SANTA CRUZ DE SALINAS"
"2047";"MG";"31";"3157401";"SANTA CRUZ DO ESCALVADO"
"2048";"MG";"31";"3157500";"SANTA EFIGENIA DE MINAS"
"2049";"MG";"31";"3157609";"SANTA FE DE MINAS"
"2050";"MG";"31";"3157658";"SANTA HELENA DE MINAS"
"2051";"MG";"31";"3157708";"SANTA JULIANA"
"2052";"MG";"31";"3157807";"SANTA LUZIA"
"2053";"MG";"31";"3157906";"SANTA MARGARIDA"
"2054";"MG";"31";"3158003";"SANTA MARIA DE ITABIRA"
"2055";"MG";"31";"3158102";"SANTA MARIA DO SALTO"
"2056";"MG";"31";"3158201";"SANTA MARIA DO SUACUI"
"2057";"MG";"31";"3159209";"SANTA RITA DE CALDAS"
"2058";"MG";"31";"3159407";"SANTA RITA DE IBITIPOCA"
"2059";"MG";"31";"3159308";"SANTA RITA DE JACUTINGA"
"2060";"MG";"31";"3159357";"SANTA RITA DE MINAS"
"2061";"MG";"31";"3159506";"SANTA RITA DO ITUETO"
"2062";"MG";"31";"3159605";"SANTA RITA DO SAPUCAI"
"2063";"MG";"31";"3159704";"SANTA ROSA DA SERRA"
"2064";"MG";"31";"3159803";"SANTA VITORIA"
"2065";"MG";"31";"3158300";"SANTANA DA VARGEM"
"2066";"MG";"31";"3158409";"SANTANA DE CATAGUASES"
"2067";"MG";"31";"3158508";"SANTANA DE PIRAPAMA"
"2068";"MG";"31";"3158607";"SANTANA DO DESERTO"
"2069";"MG";"31";"3158706";"SANTANA DO GARAMBEU"
"2070";"MG";"31";"3158805";"SANTANA DO JACARE"
"2071";"MG";"31";"3158904";"SANTANA DO MANHUACU"
"2072";"MG";"31";"3158953";"SANTANA DO PARAISO"
"2073";"MG";"31";"3159001";"SANTANA DO RIACHO"
"2074";"MG";"31";"3159100";"SANTANA DOS MONTES"
"2075";"MG";"31";"3159902";"SANTO ANTONIO DO AMPARO"
"2076";"MG";"31";"3160009";"SANTO ANTONIO DO AVENTUREIRO"
"2077";"MG";"31";"3160108";"SANTO ANTONIO DO GRAMA"
"2078";"MG";"31";"3160207";"SANTO ANTONIO DO ITAMBE"
"2079";"MG";"31";"3160306";"SANTO ANTONIO DO JACINTO"
"2080";"MG";"31";"3160405";"SANTO ANTONIO DO MONTE"
"2081";"MG";"31";"3160454";"SANTO ANTONIO DO RETIRO"
"2082";"MG";"31";"3160504";"SANTO ANTONIO DO RIO ABAIXO"
"2083";"MG";"31";"3160603";"SANTO HIPOLITO"
"2084";"MG";"31";"3160702";"SANTOS DUMONT"
"2085";"MG";"31";"3160801";"SAO BENTO ABADE"
"2086";"MG";"31";"3160900";"SAO BRAS DO SUACUI"
"2087";"MG";"31";"3160959";"SAO DOMINGOS DAS DORES"
"2088";"MG";"31";"3161007";"SAO DOMINGOS DO PRATA"
"2089";"MG";"31";"3161056";"SAO FELIX DE MINAS"
"2090";"MG";"31";"3161106";"SAO FRANCISCO"
"2091";"MG";"31";"3161205";"SAO FRANCISCO DE PAULA"
"2092";"MG";"31";"3161304";"SAO FRANCISCO DE SALES"
"2093";"MG";"31";"3161403";"SAO FRANCISCO DO GLORIA"
"2094";"MG";"31";"3161502";"SAO GERALDO"
"2095";"MG";"31";"3161601";"SAO GERALDO DA PIEDADE"
"2096";"MG";"31";"3161650";"SAO GERALDO DO BAIXIO"
"2097";"MG";"31";"3161700";"SAO GONCALO DO ABAETE"
"2098";"MG";"31";"3161809";"SAO GONCALO DO PARA"
"2099";"MG";"31";"3161908";"SAO GONCALO DO RIO ABAIXO"
"2100";"MG";"31";"3125507";"SAO GONCALO DO RIO PRETO"
"2101";"MG";"31";"3162005";"SAO GONCALO DO SAPUCAI"
"2102";"MG";"31";"3162104";"SAO GOTARDO"
"2103";"MG";"31";"3162203";"SAO JOAO BATISTA DO GLORIA"
"2104";"MG";"31";"3162252";"SAO JOAO DA LAGOA"
"2105";"MG";"31";"3162302";"SAO JOAO DA MATA"
"2106";"MG";"31";"3162401";"SAO JOAO DA PONTE"
"2107";"MG";"31";"3162450";"SAO JOAO DAS MISSOES"
"2108";"MG";"31";"3162500";"SAO JOAO DEL REI"
"2109";"MG";"31";"3162559";"SAO JOAO DO MANHUACU"
"2110";"MG";"31";"3162575";"SAO JOAO DO MANTENINHA"
"2111";"MG";"31";"3162609";"SAO JOAO DO ORIENTE"
"2112";"MG";"31";"3162658";"SAO JOAO DO PACUI"
"2113";"MG";"31";"3162708";"SAO JOAO DO PARAISO"
"2114";"MG";"31";"3162807";"SAO JOAO EVANGELISTA"
"2115";"MG";"31";"3162906";"SAO JOAO NEPOMUCENO"
"2116";"MG";"31";"3162922";"SAO JOAQUIM DE BICAS"
"2117";"MG";"31";"3162948";"SAO JOSE DA BARRA"
"2118";"MG";"31";"3162955";"SAO JOSE DA LAPA"
"2119";"MG";"31";"3163003";"SAO JOSE DA SAFIRA"
"2120";"MG";"31";"3163102";"SAO JOSE DA VARGINHA"
"2121";"MG";"31";"3163201";"SAO JOSE DO ALEGRE"
"2122";"MG";"31";"3163300";"SAO JOSE DO DIVINO"
"2123";"MG";"31";"3163409";"SAO JOSE DO GOIABAL"
"2124";"MG";"31";"3163508";"SAO JOSE DO JACURI"
"2125";"MG";"31";"3163607";"SAO JOSE DO MANTIMENTO"
"2126";"MG";"31";"3163706";"SAO LOURENCO"
"2127";"MG";"31";"3163805";"SAO MIGUEL DO ANTA"
"2128";"MG";"31";"3163904";"SAO PEDRO DA UNIAO"
"2129";"MG";"31";"3164100";"SAO PEDRO DO SUACUI"
"2130";"MG";"31";"3164001";"SAO PEDRO DOS FERROS"
"2131";"MG";"31";"3164209";"SAO ROMAO"
"2132";"MG";"31";"3164308";"SAO ROQUE DE MINAS"
"2133";"MG";"31";"3164407";"SAO SEBASTIAO DA BELA VISTA"
"2134";"MG";"31";"3164431";"SAO SEBASTIAO DA VARGEM ALEGRE"
"2135";"MG";"31";"3164472";"SAO SEBASTIAO DO ANTA"
"2136";"MG";"31";"3164506";"SAO SEBASTIAO DO MARANHAO"
"2137";"MG";"31";"3164605";"SAO SEBASTIAO DO OESTE"
"2138";"MG";"31";"3164704";"SAO SEBASTIAO DO PARAISO"
"2139";"MG";"31";"3164803";"SAO SEBASTIAO DO RIO PRETO"
"2140";"MG";"31";"3164902";"SAO SEBASTIAO DO RIO VERDE"
"2141";"MG";"31";"3165206";"SAO THOME DAS LETRAS"
"2142";"MG";"31";"3165008";"SAO TIAGO"
"2143";"MG";"31";"3165107";"SAO TOMAS DE AQUINO"
"2144";"MG";"31";"3165305";"SAO VICENTE DE MINAS"
"2145";"MG";"31";"3165404";"SAPUCAI-MIRIM"
"2146";"MG";"31";"3165503";"SARDOA"
"2147";"MG";"31";"3165537";"SARZEDO"
"2148";"MG";"31";"3165560";"SEM-PEIXE"
"2149";"MG";"31";"3165578";"SENADOR AMARAL"
"2150";"MG";"31";"3165602";"SENADOR CORTES"
"2151";"MG";"31";"3165701";"SENADOR FIRMINO"
"2152";"MG";"31";"3165800";"SENADOR JOSE BENTO"
"2153";"MG";"31";"3165909";"SENADOR MODESTINO GONCALVES"
"2154";"MG";"31";"3166006";"SENHORA DE OLIVEIRA"
"2155";"MG";"31";"3166105";"SENHORA DO PORTO"
"2156";"MG";"31";"3166204";"SENHORA DOS REMEDIOS"
"2157";"MG";"31";"3166303";"SERICITA"
"2158";"MG";"31";"3166402";"SERITINGA"
"2159";"MG";"31";"3166501";"SERRA AZUL DE MINAS"
"2160";"MG";"31";"3166600";"SERRA DA SAUDADE"
"2161";"MG";"31";"3166808";"SERRA DO SALITRE"
"2162";"MG";"31";"3166709";"SERRA DOS AIMORES"
"2163";"MG";"31";"3166907";"SERRANIA"
"2164";"MG";"31";"3166956";"SERRANOPOLIS DE MINAS"
"2165";"MG";"31";"3167004";"SERRANOS"
"2166";"MG";"31";"3167103";"SERRO"
"2167";"MG";"31";"3167202";"SETE LAGOAS"
"2168";"MG";"31";"3165552";"SETUBINHA"
"2169";"MG";"31";"3167301";"SILVEIRANIA"
"2170";"MG";"31";"3167400";"SILVIANOPOLIS"
"2171";"MG";"31";"3167509";"SIMAO PEREIRA"
"2172";"MG";"31";"3167608";"SIMONESIA"
"2173";"MG";"31";"3167707";"SOBRALIA"
"2174";"MG";"31";"3167806";"SOLEDADE DE MINAS"
"2175";"MG";"31";"3167905";"TABULEIRO"
"2176";"MG";"31";"3168002";"TAIOBEIRAS"
"2177";"MG";"31";"3168051";"TAPARUBA"
"2178";"MG";"31";"3168101";"TAPIRA"
"2179";"MG";"31";"3168200";"TAPIRAI"
"2180";"MG";"31";"3168309";"TAQUARACU DE MINAS"
"2181";"MG";"31";"3168408";"TARUMIRIM"
"2182";"MG";"31";"3168507";"TEIXEIRAS"
"2183";"MG";"31";"3168606";"TEOFILO OTONI"
"2184";"MG";"31";"3168705";"TIMOTEO"
"2185";"MG";"31";"3168804";"TIRADENTES"
"2186";"MG";"31";"3168903";"TIROS"
"2187";"MG";"31";"3169000";"TOCANTINS"
"2188";"MG";"31";"3169059";"TOCOS DO MOJI"
"2189";"MG";"31";"3169109";"TOLEDO"
"2190";"MG";"31";"3169208";"TOMBOS"
"2191";"MG";"31";"3169307";"TRES CORACOES"
"2192";"MG";"31";"3169356";"TRES MARIAS"
"2193";"MG";"31";"3169406";"TRES PONTAS"
"2194";"MG";"31";"3169505";"TUMIRITINGA"
"2195";"MG";"31";"3169604";"TUPACIGUARA"
"2196";"MG";"31";"3169703";"TURMALINA"
"2197";"MG";"31";"3169802";"TURVOLANDIA"
"2198";"MG";"31";"3169901";"UBA"
"2199";"MG";"31";"3170008";"UBAI"
"2200";"MG";"31";"3170057";"UBAPORANGA"
"2201";"MG";"31";"3170107";"UBERABA"
"2202";"MG";"31";"3170206";"UBERLANDIA"
"2203";"MG";"31";"3170305";"UMBURATIBA"
"2204";"MG";"31";"3170404";"UNAI"
"2205";"MG";"31";"3170438";"UNIAO DE MINAS"
"2206";"MG";"31";"3170479";"URUANA DE MINAS"
"2207";"MG";"31";"3170503";"URUCANIA"
"2208";"MG";"31";"3170529";"URUCUIA"
"2209";"MG";"31";"3170578";"VARGEM ALEGRE"
"2210";"MG";"31";"3170602";"VARGEM BONITA"
"2211";"MG";"31";"3170651";"VARGEM GRANDE DO RIO PARDO"
"2212";"MG";"31";"3170701";"VARGINHA"
"2213";"MG";"31";"3170750";"VARJAO DE MINAS"
"2214";"MG";"31";"3170800";"VARZEA DA PALMA"
"2215";"MG";"31";"3170909";"VARZELANDIA"
"2216";"MG";"31";"3171006";"VAZANTE"
"2217";"MG";"31";"3171030";"VERDELANDIA"
"2218";"MG";"31";"3171071";"VEREDINHA"
"2219";"MG";"31";"3171105";"VERISSIMO"
"2220";"MG";"31";"3171154";"VERMELHO NOVO"
"2221";"MG";"31";"3171204";"VESPASIANO"
"2222";"MG";"31";"3171303";"VICOSA"
"2223";"MG";"31";"3171402";"VIEIRAS"
"2224";"MG";"31";"3171600";"VIRGEM DA LAPA"
"2225";"MG";"31";"3171709";"VIRGINIA"
"2226";"MG";"31";"3171808";"VIRGINOPOLIS"
"2227";"MG";"31";"3171907";"VIRGOLANDIA"
"2228";"MG";"31";"3172004";"VISCONDE DO RIO BRANCO"
"2229";"MG";"31";"3172103";"VOLTA GRANDE"
"2230";"MG";"31";"3172202";"WENCESLAU BRAZ"
"2231";"MS";"50";"5000203";"AGUA CLARA"
"2232";"MS";"50";"5000252";"ALCINOPOLIS"
"2233";"MS";"50";"5000609";"AMAMBAI"
"2234";"MS";"50";"5000708";"ANASTACIO"
"2235";"MS";"50";"5000807";"ANAURILANDIA"
"2236";"MS";"50";"5000856";"ANGELICA"
"2237";"MS";"50";"5000906";"ANTONIO JOAO"
"2238";"MS";"50";"5001003";"APARECIDA DO TABOADO"
"2239";"MS";"50";"5001102";"AQUIDAUANA"
"2240";"MS";"50";"5001243";"ARAL MOREIRA"
"2241";"MS";"50";"5001508";"BANDEIRANTES"
"2242";"MS";"50";"5001904";"BATAGUASSU"
"2243";"MS";"50";"5002001";"BATAIPORA"
"2244";"MS";"50";"5002001";"BATAYPORA"
"2245";"MS";"50";"5002100";"BELA VISTA"
"2246";"MS";"50";"5002159";"BODOQUENA"
"2247";"MS";"50";"5002209";"BONITO"
"2248";"MS";"50";"5002308";"BRASILANDIA"
"2249";"MS";"50";"5002407";"CAARAPO"
"2250";"MS";"50";"5002605";"CAMAPUA"
"2251";"MS";"50";"5002704";"CAMPO GRANDE"
"2252";"MS";"50";"5002803";"CARACOL"
"2253";"MS";"50";"5002902";"CASSILANDIA"
"2254";"MS";"50";"5002951";"CHAPADAO DO SUL"
"2255";"MS";"50";"5003108";"CORGUINHO"
"2256";"MS";"50";"5003157";"CORONEL SAPUCAIA"
"2257";"MS";"50";"5003207";"CORUMBA"
"2258";"MS";"50";"5003256";"COSTA RICA"
"2259";"MS";"50";"5003306";"COXIM"
"2260";"MS";"50";"5003454";"DEODAPOLIS"
"2261";"MS";"50";"5003488";"DOIS IRMAOS DO BURITI"
"2262";"MS";"50";"5003504";"DOURADINA"
"2263";"MS";"50";"5003702";"DOURADOS"
"2264";"MS";"50";"5003751";"ELDORADO"
"2265";"MS";"50";"5003801";"FATIMA DO SUL"
"2266";"MS";"50";"5003900";"FIGUEIRAO"
"2267";"MS";"50";"5004007";"GLORIA DE DOURADOS"
"2268";"MS";"50";"5004106";"GUIA LOPES DA LAGUNA"
"2269";"MS";"50";"5004304";"IGUATEMI"
"2270";"MS";"50";"5004403";"INOCENCIA"
"2271";"MS";"50";"5004502";"ITAPORA"
"2272";"MS";"50";"5004601";"ITAQUIRAI"
"2273";"MS";"50";"5004700";"IVINHEMA"
"2274";"MS";"50";"5004809";"JAPORA"
"2275";"MS";"50";"5004908";"JARAGUARI"
"2276";"MS";"50";"5005004";"JARDIM"
"2277";"MS";"50";"5005103";"JATEI"
"2278";"MS";"50";"5005152";"JUTI"
"2279";"MS";"50";"5005202";"LADARIO"
"2280";"MS";"50";"5005251";"LAGUNA CARAPA"
"2281";"MS";"50";"5005400";"MARACAJU"
"2282";"MS";"50";"5005608";"MIRANDA"
"2283";"MS";"50";"5005681";"MUNDO NOVO"
"2284";"MS";"50";"5005707";"NAVIRAI"
"2285";"MS";"50";"5005806";"NIOAQUE"
"2286";"MS";"50";"5006002";"NOVA ALVORADA DO SUL"
"2287";"MS";"50";"5006200";"NOVA ANDRADINA"
"2288";"MS";"50";"5006259";"NOVO HORIZONTE DO SUL"
"2289";"MS";"50";"5006275";"PARAISO DAS AGUAS"
"2290";"MS";"50";"5006309";"PARANAIBA"
"2291";"MS";"50";"5006358";"PARANHOS"
"2292";"MS";"50";"5006408";"PEDRO GOMES"
"2293";"MS";"50";"5006606";"PONTA PORA"
"2294";"MS";"50";"5006903";"PORTO MURTINHO"
"2295";"MS";"50";"5007109";"RIBAS DO RIO PARDO"
"2296";"MS";"50";"5007208";"RIO BRILHANTE"
"2297";"MS";"50";"5007307";"RIO NEGRO"
"2298";"MS";"50";"5007406";"RIO VERDE DE MATO GROSSO"
"2299";"MS";"50";"5007505";"ROCHEDO"
"2300";"MS";"50";"5007554";"SANTA RITA DO PARDO"
"2301";"MS";"50";"5007695";"SAO GABRIEL DO OESTE"
"2302";"MS";"50";"5007802";"SELVIRIA"
"2303";"MS";"50";"5007703";"SETE QUEDAS"
"2304";"MS";"50";"5007901";"SIDROLANDIA"
"2305";"MS";"50";"5007935";"SONORA"
"2306";"MS";"50";"5007950";"TACURU"
"2307";"MS";"50";"5007976";"TAQUARUSSU"
"2308";"MS";"50";"5008008";"TERENOS"
"2309";"MS";"50";"5008305";"TRES LAGOAS"
"2310";"MS";"50";"5008404";"VICENTINA"
"2311";"MT";"51";"5100102";"ACORIZAL"
"2312";"MT";"51";"5100201";"AGUA BOA"
"2313";"MT";"51";"5100250";"ALTA FLORESTA"
"2314";"MT";"51";"5100300";"ALTO ARAGUAIA"
"2315";"MT";"51";"5100359";"ALTO BOA VISTA"
"2316";"MT";"51";"5100409";"ALTO GARCAS"
"2317";"MT";"51";"5100508";"ALTO PARAGUAI"
"2318";"MT";"51";"5100607";"ALTO TAQUARI"
"2319";"MT";"51";"5100805";"APIACAS"
"2320";"MT";"51";"5101001";"ARAGUAIANA"
"2321";"MT";"51";"5101209";"ARAGUAINHA"
"2322";"MT";"51";"5101258";"ARAPUTANGA"
"2323";"MT";"51";"5101308";"ARENAPOLIS"
"2324";"MT";"51";"5101407";"ARIPUANA"
"2325";"MT";"51";"5101605";"BARAO DE MELGACO"
"2326";"MT";"51";"5101704";"BARRA DO BUGRES"
"2327";"MT";"51";"5101803";"BARRA DO GARCAS"
"2328";"MT";"51";"5101852";"BOM JESUS DO ARAGUAIA"
"2329";"MT";"51";"5101902";"BRASNORTE"
"2330";"MT";"51";"5102504";"CACERES"
"2331";"MT";"51";"5102603";"CAMPINAPOLIS"
"2332";"MT";"51";"5102637";"CAMPO NOVO DO PARECIS"
"2333";"MT";"51";"5102678";"CAMPO VERDE"
"2334";"MT";"51";"5102686";"CAMPOS DE JULIO"
"2335";"MT";"51";"5102694";"CANABRAVA DO NORTE"
"2336";"MT";"51";"5102702";"CANARANA"
"2337";"MT";"51";"5102793";"CARLINDA"
"2338";"MT";"51";"5102850";"CASTANHEIRA"
"2339";"MT";"51";"5103007";"CHAPADA DOS GUIMARAES"
"2340";"MT";"51";"5103056";"CLAUDIA"
"2341";"MT";"51";"5103106";"COCALINHO"
"2342";"MT";"51";"5103205";"COLIDER"
"2343";"MT";"51";"5103254";"COLNIZA"
"2344";"MT";"51";"5103304";"COMODORO"
"2345";"MT";"51";"5103353";"CONFRESA"
"2346";"MT";"51";"5103361";"CONQUISTA D OESTE"
"2347";"MT";"51";"5103361";"CONQUISTA D'OESTE"
"2348";"MT";"51";"5103361";"CONQUISTA DOESTE"
"2349";"MT";"51";"5103379";"COTRIGUACU"
"2350";"MT";"51";"5103403";"CUIABA"
"2351";"MT";"51";"5103437";"CURVELANDIA"
"2352";"MT";"51";"5103452";"DENISE"
"2353";"MT";"51";"5103502";"DIAMANTINO"
"2354";"MT";"51";"5103601";"DOM AQUINO"
"2355";"MT";"51";"5103700";"FELIZ NATAL"
"2356";"MT";"51";"5103809";"FIGUEIROPOLIS D OESTE"
"2357";"MT";"51";"5103809";"FIGUEIROPOLIS D'OESTE"
"2358";"MT";"51";"5103809";"FIGUEIROPOLIS DOESTE"
"2359";"MT";"51";"5103858";"GAUCHA DO NORTE"
"2360";"MT";"51";"5103908";"GENERAL CARNEIRO"
"2361";"MT";"51";"5103957";"GLORIA D OESTE"
"2362";"MT";"51";"5103957";"GLORIA D'OESTE"
"2363";"MT";"51";"5103957";"GLORIA DOESTE"
"2364";"MT";"51";"5104104";"GUARANTA DO NORTE"
"2365";"MT";"51";"5104203";"GUIRATINGA"
"2366";"MT";"51";"5104500";"INDIAVAI"
"2367";"MT";"51";"5104526";"IPIRANGA DO NORTE"
"2368";"MT";"51";"5104542";"ITANHANGA"
"2369";"MT";"51";"5104559";"ITAUBA"
"2370";"MT";"51";"5104609";"ITIQUIRA"
"2371";"MT";"51";"5104807";"JACIARA"
"2372";"MT";"51";"5104906";"JANGADA"
"2373";"MT";"51";"5105002";"JAURU"
"2374";"MT";"51";"5105101";"JUARA"
"2375";"MT";"51";"5105150";"JUINA"
"2376";"MT";"51";"5105176";"JURUENA"
"2377";"MT";"51";"5105200";"JUSCIMEIRA"
"2378";"MT";"51";"5105234";"LAMBARI D OESTE"
"2379";"MT";"51";"5105234";"LAMBARI D'OESTE"
"2380";"MT";"51";"5105234";"LAMBARI DOESTE"
"2381";"MT";"51";"5105259";"LUCAS DO RIO VERDE"
"2382";"MT";"51";"5105309";"LUCIARA"
